lambda,PC1.csv,PC2.csv,PC3.csv,PC4.csv
1604,0.3116469667238719,0.1495171520980875,0.2572195347593082,0.3259600694978532
1608,0.3361727157519901,0.1627523326932447,0.2750575844674161,0.32179816773378916
1612,0.36061968316939447,0.17568451113220154,0.2936448183691656,0.31385424098521064
1616,0.38449621169354753,0.18810798057363193,0.3123699557018508,0.30254791719352436
1620,0.40668223394991515,0.19956219288578708,0.33106882390526304,0.2896810902692081
1624,0.42631479034029607,0.20968326140811558,0.349072486414346,0.2764553008077188
1628,0.442793841164267,0.21821633051758027,0.36596552317975384,0.26384484137813835
1632,0.4551795783231414,0.22487080591467423,0.3805006084903644,0.25223375495164263
1636,0.46414589826522956,0.23011006041803458,0.3926795038176532,0.2423075631264975
1640,0.46905353929273236,0.23346022392515503,0.4023030259906385,0.2343069757386004
1644,0.4696444850058113,0.23476107058506493,0.40873963385564754,0.2282080079627382
1648,0.465581055339322,0.23390835428766538,0.41076518033927684,0.22358273890797722
1652,0.456989583249048,0.23085573803236709,0.40827237860894877,0.2202045490591269
1656,0.44424218848136904,0.22566194549638288,0.40128667816035324,0.21765089607919344
1660,0.42780732924230164,0.21844523334899402,0.39000477428685076,0.2154085310515699
1664,0.40844058469606564,0.20943443449422383,0.37528846548207645,0.21306977002451719
1668,0.38730491175060094,0.19916433440722014,0.35787503030216805,0.21008228151692412
1672,0.3639445560549319,0.1873723784004485,0.3369240322748908,0.20523008434691115
1676,0.3391215223173853,0.17443120897133169,0.3135813238488603,0.19870414563227168
1680,0.31349064429350454,0.1607545251541176,0.28850619033983277,0.19033518739277058
1684,0.28767712801942125,0.14677636468915825,0.26240528183623946,0.17991388687510154
1688,0.2621353060329109,0.1328285160486612,0.2360578140510594,0.16842990599322902
1692,0.23696794220439865,0.11905900364526532,0.21052071730505784,0.15725406364294864
1696,0.2127348558201856,0.10584335167621406,0.18622946389696993,0.14648490506697243
1700,0.18982036503059052,0.09349336346105303,0.16375071516396394,0.13624456788210063
1704,0.16835722479068266,0.08217053175986935,0.14312329827663123,0.12654126971173488
1708,0.1484996807513604,0.07200111529765199,0.12441342608887412,0.11741205676527644
1712,0.13042569296559164,0.06305282976875547,0.1080729097019978,0.1091444271641719
1716,0.11418811480643762,0.05536266509796628,0.09403725546384993,0.10186197534407469
1720,0.0998984727497307,0.04896231308805822,0.0823098376012743,0.09573533286788788
1724,0.08771989688179803,0.043869002494633984,0.07307213598452837,0.09089240555151322
1728,0.07769872731952189,0.04003916690224388,0.06609596577865946,0.0874169276663658
1732,0.06996206961252917,0.03739390250592952,0.06164860230662695,0.08543309898733305
1736,0.06428542918313855,0.03575483680606215,0.05927525519962501,0.08483849068614753
1740,0.06044378448158507,0.0349784199763881,0.05830514957719067,0.08541199224166109
1744,0.0571738720686782,0.03437593286360056,0.057242563432714395,0.08647662447779995
1748,0.05512180724480426,0.03423112538227276,0.057070181684569184,0.08837393075647042
1752,0.05416058516201231,0.034455117896393425,0.05764580736797419,0.091006652788546
1756,0.0541093946008946,0.03494681483322855,0.05883358018462304,0.09421260338763705
1760,0.054672443656107315,0.03559440570618639,0.06020877959406999,0.09771720650383862
1764,0.055799511820732145,0.03632636547493648,0.061834833434808896,0.10146023748383642
1768,0.0572573566900139,0.03708173395511725,0.06374294570080274,0.10530394727682972
1772,0.05880335964219089,0.037799458099056396,0.06572930088750718,0.10905059596371061
1776,0.0602161275620334,0.03841530626705528,0.0673503996450975,0.11249744747123813
1780,0.061377791480815964,0.03895287322507315,0.06866607656638934,0.11556443403945572
1784,0.06240720123467352,0.039447252082272614,0.07014485727798496,0.11836140502099464
1788,0.06328841406183264,0.03992747001912623,0.07172158463537828,0.12091516224401302
1792,0.06387240073956403,0.04039067452359392,0.07307038585782086,0.12304357441313624
1796,0.06413985016153376,0.040827056783717126,0.074192274479095,0.12468070681927441
1800,0.06406535619281292,0.04121254693588031,0.07509020744508481,0.12588945015450967
1804,0.06360599578773654,0.041492005332806156,0.07561816870862575,0.12654310851188888
1808,0.06269819892218687,0.04162895077871515,0.07568925985441562,0.12670153724376865
1812,0.061491666127587316,0.04168681008599805,0.07541248729025785,0.1264440185914682
1816,0.06014870834204549,0.041688294711559576,0.07511511006995149,0.12585902540902894
1820,0.05879207018943712,0.04167489576671848,0.07485715768156863,0.12501996585235667
1824,0.0574257901628663,0.0416286164694718,0.07449509794272162,0.12394582600581593
1828,0.05607524370709534,0.04154745677942702,0.07400310808235332,0.12266991923966504
1832,0.05477422851568096,0.0414683201521314,0.07336759863733752,0.12131971229168065
1836,0.053529754998309566,0.0413681842020892,0.0726466441488834,0.11988753922714213
1840,0.05232349237667574,0.041256073804704856,0.07197961135785351,0.1184508281172443
1844,0.0511718711107903,0.041144389419680114,0.07135489873791956,0.11702479954152939
1848,0.0500687330831447,0.04101291355258006,0.0706432933436695,0.11554816906979463
1852,0.04895939388662415,0.040874518067102183,0.06982236266406616,0.11396018744824346
1856,0.04794133730767134,0.040715094650059125,0.06901915392373982,0.11233693528166587
1860,0.0470577227475747,0.040548627130120043,0.06834878191557289,0.11072372290371292
1864,0.04618320291179298,0.04034759448453499,0.06758630795413974,0.10902112845496138
1868,0.045356829218247484,0.04010358988805234,0.06679365879142328,0.10731493745455463
1872,0.044547580799416155,0.0398270034966561,0.06587466884104523,0.10560345555328647
1876,0.04378807667468919,0.039508943789311406,0.06493891256836959,0.10387033071765273
1880,0.0431340226669765,0.039164956738294156,0.06413772959113138,0.10225024929957947
1884,0.042569413913541486,0.03882826003268485,0.06344986637724541,0.10076995854208834
1888,0.042069536981867835,0.03848258528971461,0.06276873592527003,0.09936986183652859
1892,0.041618232583132755,0.038144905175282316,0.06197941613546091,0.0980336955035712
1896,0.041222953821106446,0.037837077985252765,0.061202204138425274,0.0968090502740487
1900,0.04087372510663243,0.03754445765136297,0.06042904680062584,0.09579176052367727
1904,0.04058309897116162,0.03726115228117325,0.05971682517466812,0.09502289941760628
1908,0.04029064844880063,0.036938059718239144,0.058991224336175284,0.09437170638410418
1912,0.04007232952232515,0.03661447280413047,0.05845287647780985,0.09391513025272043
1916,0.039935820597634945,0.036324020920056085,0.05802218215543017,0.09362088675165592
1920,0.039774663103096825,0.03605211984929678,0.057521347095774375,0.09335581534900908
1924,0.03965345552270739,0.035841576258775855,0.05710086736180833,0.09315559194684957
1928,0.039618321038765336,0.03570919303718717,0.05676791941670474,0.09298979807629566
1932,0.03968060016422444,0.03566778406864494,0.05658170948790481,0.09283987393753841
1936,0.039781272027052235,0.03572991166224913,0.0564471900905896,0.09270530896554596
1940,0.03993050561557963,0.03590571312074572,0.05627460846001105,0.0925483472067254
1944,0.040131231995935324,0.03619360910969092,0.056045195124635704,0.09221065811694144
1948,0.04042470824926807,0.036606826685684976,0.055856310707104055,0.09172578872506816
1952,0.04083761646231032,0.037150142650643606,0.05576862761702013,0.09114245067775517
1956,0.04134374672154361,0.03773853781735106,0.055808174989401105,0.09051283026046489
1960,0.041892035574175854,0.03831910682729576,0.05582414957223797,0.08980769781725344
1964,0.04248354982373268,0.038917505833217465,0.05591251935637086,0.08903367280101873
1968,0.04307319896922375,0.0395012587790568,0.05605788769530183,0.08816101459587185
1972,0.04363629783493331,0.0399690121061111,0.056228686031740305,0.08731315382119595
1976,0.044163861915849784,0.040296228622595326,0.056425058453457085,0.0865536151011212
1980,0.04460148025183291,0.04047052275320289,0.0565305701376775,0.08581398296859558
1984,0.04500233638747106,0.04054101073248899,0.05669806958467621,0.08515879060929997
1988,0.04537019477570557,0.04055996576548313,0.056881530681423,0.08461666213404552
1992,0.04567813907571975,0.04054221071948598,0.05709565632086726,0.08424138591193259
1996,0.04595433195005167,0.040437842617432794,0.05726191225908997,0.08406163765590348
2000,0.04630087575493318,0.04036232216221863,0.05736168526894229,0.08404784291517442
2004,0.04673343318462311,0.04036833219486753,0.057500133878286896,0.08416470450158439
2008,0.04730473677936373,0.04056273492207158,0.05769791836789191,0.08438220270996279
2012,0.048003822229515776,0.040967582508850124,0.05780646509473686,0.08465282867202781
2016,0.04894143162834913,0.04165645870658807,0.058006459778194484,0.08497411767078772
2020,0.05016793709238667,0.042651080817814,0.05835125106307032,0.08540718112245915
2024,0.05164399405885015,0.04388934513800647,0.05885797083166729,0.08591920951833222
2028,0.05331521410629036,0.04530497540681898,0.05947629398482002,0.0865479405673855
2032,0.0551910183182085,0.046916746156965686,0.060216057152936,0.08728834428877386
2036,0.0572357899554097,0.048658389606161145,0.06108336643290149,0.08805837130280839
2040,0.05940686121864683,0.05047297074444639,0.06214553224896721,0.0888287504082084
2044,0.06165296608215293,0.052298761040573495,0.06335506758204308,0.08967770830358097
2048,0.06389443874306353,0.054026130861056856,0.06461259561668797,0.09055193981500603
2052,0.06615269385882054,0.055659141317278504,0.06602058912574567,0.09143880583299331
2056,0.06840760231788436,0.05721591030829666,0.06760255479455157,0.0923802447467025
2060,0.07054529762134398,0.05863434707885399,0.06922246398483343,0.09331324033994219
2064,0.07247460117872707,0.059808582137234306,0.07074302551224129,0.0942310288579385
2068,0.07413590610564003,0.06063519024234707,0.07200046417716197,0.09508636813113447
2072,0.07556765072092324,0.061242591458038044,0.07310710948972794,0.09583765470751181
2076,0.07679976430963287,0.06166216247386719,0.07414828069011402,0.09642872209706821
2080,0.07786970789272374,0.06197457872765148,0.07505660279255816,0.09691668823916352
2084,0.07867331316394766,0.06207834422309122,0.07577125346197318,0.09729682023358087
2088,0.07924755306167748,0.06192166659872441,0.07634271299031324,0.09754688628608015
2092,0.07950189902299415,0.061443570259224346,0.07663974913798782,0.09760992251176458
2096,0.07937938512764324,0.060689816122472956,0.0766781623289844,0.09744458988851577
2100,0.07892280790914606,0.059699332942085154,0.07645467553002631,0.09703919066243609
2104,0.07822959076158717,0.058557435563411364,0.0759848615671819,0.09646192005968252
2108,0.07724677599089802,0.057220671504610056,0.07523585998235686,0.09573113378213073
2112,0.07602455655081485,0.055751967229630744,0.07431266231196629,0.09485352800752168
2116,0.07454804503062351,0.054163304442058885,0.07315232831683263,0.09380661636308962
2120,0.07290033274874519,0.052503133810841804,0.07185810265613729,0.09266922153641272
2124,0.07123508638539672,0.05094640564678348,0.07059774040479502,0.09154653790038655
2128,0.06954346646942684,0.049528576934822564,0.06932828377895933,0.09041278615887303
2132,0.06786459780736717,0.048273512781763527,0.0679875666491805,0.08923657040978332
2136,0.06626504048086425,0.04724245620065725,0.06656143280107395,0.088066797110903
2140,0.06485278225342897,0.04650712870770328,0.06514018756628621,0.08700506449340359
2144,0.06371523705490245,0.04616929401212584,0.06384628418811374,0.08606842736588352
2148,0.06296035765850679,0.046276273772113595,0.0628070015862594,0.08528522248591253
2152,0.06254101648725854,0.04676369408199905,0.0619532923924312,0.08470151740038302
2156,0.06236653113626223,0.047489251602175896,0.06128712216114278,0.08424649638081805
2160,0.062422830092557356,0.04840108494664003,0.060771806789963745,0.08388004298873027
2164,0.06265769347033924,0.049494644474241255,0.06037363040781971,0.08362787836186986
2168,0.06311126935188885,0.05080128805433358,0.06028272516356682,0.0834689852824469
2172,0.06380365405013813,0.05224995283518951,0.06041627534169153,0.08342406841273384
2176,0.06454257317559878,0.053677919915877344,0.060607235149120926,0.08349401777620796
2180,0.06517420357291431,0.054892238537070294,0.060820930848666785,0.08362449088211472
2184,0.06567237890673769,0.05587204821868359,0.0610494800804881,0.08375447209877938
2188,0.06598089388067335,0.056657842078025294,0.061260996713719276,0.08385787423393899
2192,0.0661497102265045,0.05726237576684423,0.06144384570518048,0.08398124987171217
2196,0.06617541978294521,0.0576566545506468,0.06152906202840245,0.08409002568148867
2200,0.06601737673057657,0.057838360352855264,0.06147677724321263,0.08414923180857667
2204,0.06571214181253483,0.05784989902796642,0.06128894982780533,0.08417052232461919
2208,0.06528266794942307,0.05774303324112379,0.06102072320564482,0.08416551752815328
2212,0.06473363672005387,0.057514128470054444,0.06068655000136377,0.08414771168274195
2216,0.06415844252659474,0.05728800999083648,0.060314783152900175,0.08414214305513461
2220,0.06357523726117056,0.05711268809633532,0.059915500134301504,0.08414110093460973
2224,0.06302445464166592,0.05702266680626716,0.05941813158444469,0.08414369856868341
2228,0.06257317525951675,0.05706953592167893,0.05894896421707191,0.08418319793887141
2232,0.06225004367951294,0.05728631280149511,0.05851843435817061,0.08429516573725288
2236,0.06208541545464943,0.05768850870139678,0.05817409629118964,0.08451870157789998
2240,0.06211454620534201,0.05827950110992698,0.058042821568170144,0.08483632951139657
2244,0.06226082266529928,0.05894571159383577,0.0580138812547235,0.08521222182294588
2248,0.06240624368378896,0.059609557200556995,0.05802805157769441,0.0856406423857998
2252,0.06262938736392638,0.06033385542148846,0.05814484760731054,0.08614250671526885
2256,0.06292897438743723,0.06118620883160349,0.058295503096400206,0.08675215495656514
2260,0.06332451770805989,0.06219496787728209,0.05852546815166693,0.08748076830329053
2264,0.06383771389203093,0.063302499131615,0.05879568975167184,0.08829727596139246
2268,0.06439224677101539,0.06448729635890336,0.05899964639640959,0.0891806470475874
2272,0.06492157843735659,0.06568929494308268,0.05917277418178717,0.09010681451075685
2276,0.06539141066456383,0.06684117381764745,0.05932740636028728,0.0910806552767548
2280,0.065781152086914,0.0679139895540502,0.05942261489585943,0.09203626693638411
2284,0.06606527894870026,0.06888774119312262,0.05938835160751665,0.09296734995476184
2288,0.06628966913921591,0.06978896660697173,0.059242933635345496,0.09390911811241458
2292,0.06639418415218368,0.07057939814230671,0.05895805234841865,0.09481041381946152
2296,0.06637591721936452,0.07122523845326358,0.0585132709860946,0.09565198846422765
2300,0.06620118801117113,0.07167490837896942,0.057975212762354005,0.0964197948195102
2304,0.0658201093020901,0.07189505533733842,0.057297099497655324,0.09705606453261997
2308,0.06523013657986027,0.07186150284635189,0.05655045697272655,0.09753877536570248
2312,0.06442441024128909,0.07156099270915581,0.05578412585413074,0.09784571800957352
2316,0.06339142932933779,0.07096251161062092,0.054992531644085185,0.0979552728262906
2320,0.062234905957929465,0.07017027244960752,0.05419599479683192,0.09792652969217605
2324,0.06091331782088898,0.06913433104506024,0.05342822997297443,0.09776693203331832
2328,0.05945497223464557,0.06788945014398624,0.052682759806579924,0.09749126791529257
2332,0.05788381849202397,0.06645152683674974,0.05200469924691532,0.09705457327425678
2336,0.05622509160624502,0.06484590759744781,0.05137619810226098,0.09645994455322773
2340,0.05447297844238913,0.06308658597652955,0.050793133687323994,0.09575100852913326
2344,0.0527183839982339,0.06124187597996351,0.050315520887103,0.09497284092234073
2348,0.051014622581263894,0.059381109909752976,0.04995417045723383,0.09419557604456044
2352,0.04940172426119038,0.05755730082577576,0.04969516607515512,0.09342117631183504
2356,0.04790678195048162,0.05581777790323423,0.04954001756184172,0.09268955471116569
2360,0.04653383903833252,0.054173887435138075,0.04947759351256364,0.09199946652984747
2364,0.04528521255310231,0.05265810860249792,0.04948785084114921,0.09137324480190201
2368,0.044165066010718734,0.05126215799536441,0.04953498472383325,0.09083360597709093
2372,0.04317650273823951,0.049999419896787266,0.049560284904396075,0.09032533348566804
2376,0.042327634397737166,0.04890643352080143,0.049571806100662565,0.08986277009347733
2380,0.04163832103536367,0.04800585084218547,0.04959614172759444,0.0894855438396064
2384,0.041111618557876366,0.04731086454780551,0.0496394463675057,0.08919234997865357
2388,0.040720789830799964,0.046803856757054736,0.04969566905193258,0.08893436742379708
2392,0.04045054388401815,0.04645868365414813,0.04974554882348224,0.08869018833548997
2396,0.04019207918448954,0.046185778732774616,0.04978811003406412,0.08844355620176349
2400,0.039970589122722375,0.045994325484575466,0.04983170410474335,0.08816602013477792
2404,0.039769751956318926,0.04586066797963784,0.0499041036135328,0.0878631550529901
2408,0.0395897170111244,0.045777105301004664,0.049967101433832393,0.08755221985570723
2412,0.03945093307925304,0.04574497955042389,0.05006972347668241,0.08726816311024234
2416,0.039379840554827454,0.045823179283128464,0.05022963082819394,0.08703237853582871
2420,0.03934208938008667,0.04598009228130913,0.05043290757601621,0.0868710217631075
2424,0.03931275459709293,0.046178925730259425,0.050683329780699,0.08675782170297874
2428,0.03928640357115242,0.04640906832458013,0.050973037028145256,0.08668939229142109
2432,0.03926665090891181,0.04666148216369014,0.05134264936171646,0.08667467158860027
2436,0.03924882720933332,0.046924574224001356,0.051773972338351126,0.08673336525251805
2440,0.03925253876597788,0.04720675365581571,0.05226253047708522,0.0868666238473807
2444,0.039280597689652835,0.04749027011715654,0.0527854012268358,0.08703279414780224
2448,0.039310498963179515,0.04776455287965493,0.05338198718852539,0.08724115465914124
2452,0.03933993117043218,0.048026909016487984,0.05403577263995683,0.08744304903333103
2456,0.03937114874276853,0.04827971699028903,0.05476299286442085,0.08761573631735452
2460,0.039383984096616635,0.048506415943324575,0.05555104371731712,0.08773615334817152
2464,0.03938258084704565,0.0487003527400074,0.05637252268696292,0.08777829562003285
2468,0.03936979725418313,0.048862959871861046,0.05720603862752966,0.08773539667150491
2472,0.0393451021638914,0.04896712205827088,0.05810574284770082,0.08761343996266786
2476,0.039328574902427124,0.04903696048420028,0.05906163965341958,0.08744348823562911
2480,0.03930746377879822,0.049082385232093455,0.06001434821226851,0.08722025417506012
2484,0.03928920726219689,0.049106324510616355,0.06103255803858318,0.08697669401285724
2488,0.039281622836443965,0.04914418627602098,0.0621057647891113,0.08674555677798783
2492,0.03927565155676403,0.049187382670256574,0.06319089609361012,0.08656035908222723
2496,0.03927339632661646,0.04922682930428962,0.06430034502576237,0.0864256153387723
2500,0.0392892495536963,0.049290395528196515,0.06541259474676485,0.08634553540257962
2504,0.03933191316918271,0.04938371397526038,0.06656784609082557,0.0863374463106639
2508,0.03939390288250826,0.04951064715813294,0.06774238571021803,0.08640723406050801
2512,0.039490936613115264,0.049685843870826196,0.06893127491078622,0.08657379486965408
2516,0.039623218246870054,0.049890081279501626,0.0701186659737685,0.08682013876603091
2520,0.039781411226723046,0.05011836642533474,0.07129909203897344,0.08710242399963013
2524,0.03998089422525716,0.05038356204678673,0.07247078554323283,0.08739862517470745
2528,0.04022357326927425,0.05067181952134791,0.07361624506166357,0.087720220229406
2532,0.04050426691951714,0.050970862621123825,0.07470839426446692,0.08804176432774806
2536,0.04082125948689389,0.05125910271106124,0.07574218622559799,0.0883178188437346
2540,0.04117186985820436,0.051536029700681205,0.07677351764593289,0.08854139332551747
2544,0.041553428020529644,0.05180217951281622,0.07785290034399173,0.08872365361308655
2548,0.041973900445093276,0.052091398908045254,0.07895066886352792,0.08884138532450621
2552,0.04241847652690366,0.05239664114922772,0.08007968557522274,0.08890301841168695
2556,0.04288677839709767,0.05271380139691454,0.08128428601435919,0.08892002855317112
2560,0.04337416362449063,0.05306177551832837,0.08256107661481872,0.08890047984767573
2564,0.04386668651952559,0.05341690503681366,0.08389153445090194,0.08885311958527059
2568,0.04436508794211873,0.05377878627243644,0.08528619569021298,0.08879305883419594
2572,0.044863489273006395,0.0541687231619074,0.0867220270442252,0.08873478639905591
2576,0.04536317992685519,0.05458459403744962,0.0882331233069385,0.08873326914253764
2580,0.045870433547890055,0.055039484979220954,0.0898132598167263,0.08880666685381944
2584,0.04639792203830964,0.05554879624469741,0.09145890697680906,0.08897487305976397
2588,0.04692578940688463,0.05608992844114498,0.09309741898085862,0.0891980760354682
2592,0.04750330743854191,0.056722054912053045,0.09484007488967526,0.0894968037424096
2596,0.048138872897002,0.0574549177113567,0.09667248560651628,0.08989447728007169
2600,0.048816097077133074,0.058259934032338444,0.09853114841429944,0.09038459033470429
2604,0.04953547498416923,0.05912654387834728,0.10039127315879048,0.09094812127508857
2608,0.05028783450564328,0.0600261048489016,0.10226510707400197,0.0915716955763061
2612,0.05107340743866817,0.06095110625742706,0.10417593137174719,0.09222648704382218
2616,0.051874878880011646,0.061885568416929874,0.10608193407375982,0.092898128307209
2620,0.05268254950797626,0.06281324081254155,0.10795522262064886,0.0935658902075503
2624,0.05348163309182785,0.06369659187662433,0.10978066453559934,0.09421272309018666
2628,0.05425006674662279,0.06452294532143067,0.11156167020122153,0.09481116943735991
2632,0.0549695267651144,0.0652664498863669,0.11328488864879152,0.09534816463704579
2636,0.05561651499637709,0.06590191829748905,0.11492567653157194,0.0958184881551496
2640,0.05618284776463,0.06643502329635202,0.1164901292264729,0.0962020568838349
2644,0.05666949675550006,0.06687053585960716,0.11794333443124032,0.09651036281685436
2648,0.05708627310369436,0.06720183034215726,0.11936154154534503,0.09673681717154739
2652,0.05742711732858294,0.06743762901962502,0.12077575604490982,0.09687611017976279
2656,0.05769118795863424,0.06759636759377083,0.12217932498246149,0.09691145567037752
2660,0.05788367729741511,0.0676963966955185,0.12351563212172045,0.09682588240485962
2664,0.05804352461651032,0.06779672589059434,0.12489993437549107,0.09666101727075223
2668,0.058156007870995514,0.06788935305580063,0.1262877595323516,0.09644302511800003
2672,0.05822818346699086,0.06798059624448184,0.12766344279853015,0.09617526192220394
2676,0.05827712656074673,0.06808716861347629,0.12903902578680454,0.09586048077590684
2680,0.05831106139073457,0.06823017806564688,0.13041200216278892,0.0955117139129202
2684,0.058341500226052306,0.06841877115926077,0.13175925737668456,0.09514372100526525
2688,0.058372420391787486,0.0686672088085694,0.13306592346392215,0.09479527670767818
2692,0.058409869350318985,0.0689717464902064,0.13430671182188472,0.09448646484294264
2696,0.058434000291777324,0.06930425365862154,0.13544730733861,0.09420290232181681
2700,0.05846680060946062,0.06968500032781069,0.13651995228495792,0.09396741370180486
2704,0.058515774310137686,0.07009052792008483,0.13750061204419406,0.09376902207567495
2708,0.05858393502291119,0.07052467899310057,0.13838579408368903,0.09361820964579885
2712,0.05868914703388324,0.07098252797434657,0.13918519082472375,0.09351534073252836
2716,0.05884329767304514,0.07144522255389837,0.1398884351450966,0.09346139177814246
2720,0.059035747877347174,0.07189424161545249,0.14057554451175586,0.09343587278071398
2724,0.05926680499643485,0.0723151174081192,0.14121295225964434,0.0934419234694967
2728,0.05953669298621411,0.0727041161794188,0.14178026420401313,0.093446675993063
2732,0.0598446532897465,0.07305583044362766,0.1422913991388957,0.0934509280699888
2736,0.06018530243796408,0.07336524488777588,0.14278307432735482,0.09345499330095368
2740,0.06057417443317092,0.07364621890106737,0.1432770210410123,0.09346865166909912
2744,0.06099774706174635,0.07389614335138556,0.14376754305352132,0.09345971428537905
2748,0.06144888633011507,0.07412458848457004,0.14428723521939438,0.09340809448895238
2752,0.061914462504413965,0.07433385515090782,0.14477752310972913,0.09331227410454787
2756,0.062412704584885195,0.07454536706983203,0.14530403783727017,0.09313504779930352
2760,0.06294436385397728,0.07476016514052929,0.1458778157440082,0.09288340240363586
2764,0.06349670007647663,0.07498203223442346,0.1464978717838053,0.09255407423203635
2768,0.06404318637837676,0.07525436001803548,0.1471997508617928,0.0921294192963053
2772,0.06457502888371329,0.0756450632975717,0.14807855635553901,0.0916275856834712
2776,0.06504118073698321,0.07618044732179598,0.14911450147673155,0.09104531991574394
2780,0.06539148754749315,0.07686580850491673,0.15023159546841855,0.0904080631974097
2784,0.06558546801817058,0.07766583761879253,0.15130467360039676,0.08973793547380242
